web_scraper_order,car_name,image_type,source_url,local_path,status
1779543499-47,MITSUBISHI ATTRAGE 2024,owner_avatar,https://n1-astg.mioto.vn/g/2023/05/17/10/g6JfAUyIIHXhsNMsy2SU4A.jpg,downloaded_images\owner_avatars\1779543499-47.jpg,downloaded
1779543499-48,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/08/10/09/4QH25KDUP3jVRoGtVUUgvQ.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-48\01.jpg,downloaded
1779543499-48,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/08/10/09/g31kuCjsFZ0GnEISG-hmIg.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-48\02.jpg,downloaded
1779543499-48,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/08/10/09/A8SLGxyvpSJQKoUv86QETg.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-48\03.jpg,downloaded
1779543499-48,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/08/10/09/-IOsqErz1WzVng7MQ5v30g.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-48\04.jpg,downloaded
1779543499-48,VINFAST VF3 2025,owner_avatar,https://n1-astg.mioto.vn/g/2026/02/30/09/hcZnvuWgZB4ZNefq8TM3oQ.jpg,downloaded_images\owner_avatars\1779543499-48.jpg,downloaded
1779543499-49,HYUNDAI SANTAFE 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_santafe_2024/p/g/2026/03/04/16/ZCmZrUesK9q4xMsASbyCKw.jpg,downloaded_images\cars\hyundai-santafe-2024__1779543499-49\01.jpg,downloaded
1779543499-49,HYUNDAI SANTAFE 2024,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-1.png,downloaded_images\owner_avatars\1779543499-49.png,downloaded
1779543499-50,MAZDA 3 LUXURY 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_3_luxury_2024/p/g/2025/07/17/12/fuMBv8Z9pyXaYSmGbnitgQ.jpg,downloaded_images\cars\mazda-3-luxury-2024__1779543499-50\01.jpg,downloaded
1779543499-50,MAZDA 3 LUXURY 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_3_luxury_2024/p/g/2025/07/17/12/eJHr97mB63bhBB3q3J5V7w.jpg,downloaded_images\cars\mazda-3-luxury-2024__1779543499-50\02.jpg,downloaded
1779543499-50,MAZDA 3 LUXURY 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_3_luxury_2024/p/g/2025/07/17/12/lsFv8211qG_m3_k7eVgdlw.jpg,downloaded_images\cars\mazda-3-luxury-2024__1779543499-50\03.jpg,downloaded
1779543499-50,MAZDA 3 LUXURY 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_3_luxury_2024/p/g/2025/07/17/12/e6HjBSXgFUo59L2CbOKUUQ.jpg,downloaded_images\cars\mazda-3-luxury-2024__1779543499-50\04.jpg,downloaded
1779543499-50,MAZDA 3 LUXURY 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_3_luxury_2024/p/g/2025/07/17/12/sgvB3xUH-Len-63p6qKWyw.jpg,downloaded_images\cars\mazda-3-luxury-2024__1779543499-50\05.jpg,downloaded
1779543499-50,MAZDA 3 LUXURY 2024,owner_avatar,https://n1-astg.mioto.vn/g/2025/07/23/00/x26tRZ7zufl5QBznXeztqQ.jpg,downloaded_images\owner_avatars\1779543499-50.jpg,downloaded
1779543499-51,KIA SORENTO PREMIUM  2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sorento_premium__2018/p/g/2026/02/18/21/1rtJrnsoclr3LGauIZ2qSg.jpg,downloaded_images\cars\kia-sorento-premium-2018__1779543499-51\01.jpg,downloaded
1779543499-51,KIA SORENTO PREMIUM  2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sorento_premium__2018/p/g/2026/02/18/21/PR8gU1lUOn86HQHsRiMzeg.jpg,downloaded_images\cars\kia-sorento-premium-2018__1779543499-51\02.jpg,downloaded
1779543499-51,KIA SORENTO PREMIUM  2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sorento_premium__2018/p/g/2026/02/18/21/oJRD5izsrqIoTsshrr-3tw.jpg,downloaded_images\cars\kia-sorento-premium-2018__1779543499-51\03.jpg,downloaded
1779543499-51,KIA SORENTO PREMIUM  2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sorento_premium__2018/p/g/2026/02/18/21/x9haDZ2Wgn0nVSG5f984fA.jpg,downloaded_images\cars\kia-sorento-premium-2018__1779543499-51\04.jpg,downloaded
1779543499-51,KIA SORENTO PREMIUM  2018,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-3.png,downloaded_images\owner_avatars\1779543499-51.png,downloaded
1779543499-52,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/09/15/16/xibHBwmlOv0Ae-_3_QjMuQ.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-52\01.jpg,downloaded
1779543499-52,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/09/15/16/LvvVARRuEpxgwTsmL0vSqQ.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-52\02.jpg,downloaded
1779543499-52,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/09/15/16/k-nvsep7sbt_o8PJ5uIhXQ.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-52\03.jpg,downloaded
1779543499-52,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/09/15/16/DDOxSmRx6N7Aisz4_6jKbw.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-52\04.jpg,downloaded
1779543499-52,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/09/15/16/u05uR55f-L61gz6W3-c5tw.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-52\05.jpg,downloaded
1779543499-52,VINFAST VF3 2025,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-5.png,downloaded_images\owner_avatars\1779543499-52.png,downloaded
1779543499-53,VINFAST VF3 2026,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2026/p/g/2026/03/20/14/xE1Ilzm9rb7ty8FhaP4_MQ.jpg,downloaded_images\cars\vinfast-vf3-2026__1779543499-53\01.jpg,downloaded
1779543499-53,VINFAST VF3 2026,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2026/p/g/2026/03/20/14/S0xEI1veY_CBpmapN--sJA.jpg,downloaded_images\cars\vinfast-vf3-2026__1779543499-53\02.jpg,downloaded
1779543499-53,VINFAST VF3 2026,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2026/p/g/2026/03/20/14/RjTMmKUtUnlBSHk27xXQ0A.jpg,downloaded_images\cars\vinfast-vf3-2026__1779543499-53\03.jpg,downloaded
1779543499-53,VINFAST VF3 2026,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2026/p/g/2026/03/20/14/aAi0chDCn2P11-tzTK-uPw.jpg,downloaded_images\cars\vinfast-vf3-2026__1779543499-53\04.jpg,downloaded
1779543499-53,VINFAST VF3 2026,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2026/p/g/2026/03/20/14/oI24G3Uo0mTuvVDiXE6Iag.jpg,downloaded_images\cars\vinfast-vf3-2026__1779543499-53\05.jpg,downloaded
1779543499-53,VINFAST VF3 2026,owner_avatar,https://n1-astg.mioto.vn/g/2026/01/23/17/GvpANQkWKLVOcpnOnrXzlg.jpg,downloaded_images\owner_avatars\1779543499-53.jpg,downloaded
1779543499-54,HONDA CITY 2016,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/honda_city_2016/p/g/2026/00/08/15/jmosQr4wmM78ks_U2xox0A.jpg,downloaded_images\cars\honda-city-2016__1779543499-54\01.jpg,downloaded
1779543499-54,HONDA CITY 2016,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/honda_city_2016/p/g/2026/00/08/15/0gHCiQAe5C0n-5EE1YsGLw.jpg,downloaded_images\cars\honda-city-2016__1779543499-54\02.jpg,downloaded
1779543499-54,HONDA CITY 2016,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/honda_city_2016/p/g/2026/00/08/15/on5Dmci7gnTV2Pk4CZUE1A.jpg,downloaded_images\cars\honda-city-2016__1779543499-54\03.jpg,downloaded
1779543499-54,HONDA CITY 2016,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/honda_city_2016/p/g/2026/00/08/15/fpUBDmEUkT-FaqRWw4bL_A.jpg,downloaded_images\cars\honda-city-2016__1779543499-54\04.jpg,downloaded
1779543499-54,HONDA CITY 2016,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/honda_city_2016/p/g/2026/00/08/15/ITHK52k8d9XaKDqyT2z-lA.jpg,downloaded_images\cars\honda-city-2016__1779543499-54\05.jpg,downloaded
1779543499-54,HONDA CITY 2016,owner_avatar,https://n1-astg.mioto.vn/g/2026/02/19/21/tMFF7txnb1XTwQuncIU3Jg.jpg,downloaded_images\owner_avatars\1779543499-54.jpg,downloaded
1779543499-55,MITSUBISHI XPANDER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2024/p/g/2025/09/16/07/dVXESlRjv14aUmmrHIlCcg.jpg,downloaded_images\cars\mitsubishi-xpander-2024__1779543499-55\01.jpg,downloaded
1779543499-55,MITSUBISHI XPANDER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2024/p/g/2025/06/12/14/6A6a8O9SENYAphhrLNeWtQ.jpg,downloaded_images\cars\mitsubishi-xpander-2024__1779543499-55\02.jpg,downloaded
1779543499-55,MITSUBISHI XPANDER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2024/p/g/2025/09/16/07/XhvtWaH5MEu-TX9w-GtLhw.jpg,downloaded_images\cars\mitsubishi-xpander-2024__1779543499-55\03.jpg,downloaded
1779543499-55,MITSUBISHI XPANDER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2024/p/g/2025/06/12/13/hwTiAkRaQIszYwCdQWAuvQ.jpg,downloaded_images\cars\mitsubishi-xpander-2024__1779543499-55\04.jpg,downloaded
1779543499-55,MITSUBISHI XPANDER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2024/p/g/2025/06/12/13/4OR0tQC1Ia6Ar45aYvnPBw.jpg,downloaded_images\cars\mitsubishi-xpander-2024__1779543499-55\05.jpg,downloaded
1779543499-55,MITSUBISHI XPANDER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2024/p/g/2025/09/16/07/2ro7jPbIcQeNHWUxTBeg9g.jpg,downloaded_images\cars\mitsubishi-xpander-2024__1779543499-55\06.jpg,downloaded
1779543499-55,MITSUBISHI XPANDER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2024/p/g/2025/06/12/14/5g_4aBw82-aH0zeh-eW_Lw.jpg,downloaded_images\cars\mitsubishi-xpander-2024__1779543499-55\07.jpg,downloaded
1779543499-55,MITSUBISHI XPANDER 2024,owner_avatar,https://n1-astg.mioto.vn/g/2024/06/07/15/sbyqYX3AQKxXEZaV3jReLA.jpg,downloaded_images\owner_avatars\1779543499-55.jpg,downloaded
1779543499-56,MITSUBISHI OUTLANDER 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2018/p/g/2026/01/23/09/EGzQN5CEZ8dX7nZznC7e6g.jpg,downloaded_images\cars\mitsubishi-outlander-2018__1779543499-56\01.jpg,downloaded
1779543499-56,MITSUBISHI OUTLANDER 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2018/p/g/2026/01/23/09/lbSPVroqDzoGFTyQjhMmEQ.jpg,downloaded_images\cars\mitsubishi-outlander-2018__1779543499-56\02.jpg,downloaded
1779543499-56,MITSUBISHI OUTLANDER 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2018/p/g/2026/01/23/09/8cVqx52H6iMPJUmDJxsMYQ.jpg,downloaded_images\cars\mitsubishi-outlander-2018__1779543499-56\03.jpg,downloaded
1779543499-56,MITSUBISHI OUTLANDER 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2018/p/g/2026/01/23/09/eVA2vGyixROoRJqSN8nWJg.jpg,downloaded_images\cars\mitsubishi-outlander-2018__1779543499-56\04.jpg,downloaded
1779543499-56,MITSUBISHI OUTLANDER 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2018/p/g/2026/01/23/09/IiS0qzzakqk9Yp4IdctURQ.jpg,downloaded_images\cars\mitsubishi-outlander-2018__1779543499-56\05.jpg,downloaded
1779543499-56,MITSUBISHI OUTLANDER 2018,owner_avatar,https://n1-astg.mioto.vn/g/2026/01/23/17/GvpANQkWKLVOcpnOnrXzlg.jpg,downloaded_images\owner_avatars\1779543499-56.jpg,downloaded
1779543499-57,MITSUBISHI XPANDER 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2025/p/g/2025/08/15/18/lR-ihNfTP6GRhCb1XfVCAg.jpg,downloaded_images\cars\mitsubishi-xpander-2025__1779543499-57\01.jpg,downloaded
1779543499-57,MITSUBISHI XPANDER 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2025/p/g/2025/08/15/18/Vf-Bwoi9BmRdVtILKKE9UA.jpg,downloaded_images\cars\mitsubishi-xpander-2025__1779543499-57\02.jpg,downloaded
1779543499-57,MITSUBISHI XPANDER 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2025/p/g/2025/08/15/18/7RzcwcGonS4_NuA7Hu3Gfw.jpg,downloaded_images\cars\mitsubishi-xpander-2025__1779543499-57\03.jpg,downloaded
1779543499-57,MITSUBISHI XPANDER 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2025/p/g/2025/08/15/18/UPC7j4TYbz_YoxKqQ_SRDg.jpg,downloaded_images\cars\mitsubishi-xpander-2025__1779543499-57\04.jpg,downloaded
1779543499-57,MITSUBISHI XPANDER 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2025/p/g/2025/08/15/18/KqAuauR6uDDSI9kVs3ONNg.jpg,downloaded_images\cars\mitsubishi-xpander-2025__1779543499-57\05.jpg,downloaded
1779543499-57,MITSUBISHI XPANDER 2025,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-2.png,downloaded_images\owner_avatars\1779543499-57.png,downloaded
1779543499-58,HYUNDAI ACCENT 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_accent_2020/p/g/2020/08/19/11/LFgd6LoO91giDQS5sEsMhg.jpg,downloaded_images\cars\hyundai-accent-2020__1779543499-58\01.jpg,downloaded
1779543499-58,HYUNDAI ACCENT 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_accent_2020/p/g/2020/08/19/11/mf5xil22i2VNruCxiwZCbg.jpg,downloaded_images\cars\hyundai-accent-2020__1779543499-58\02.jpg,downloaded
1779543499-58,HYUNDAI ACCENT 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_accent_2020/p/g/2020/08/19/11/HfE9dYPUtjmfewW_nBdFmQ.jpg,downloaded_images\cars\hyundai-accent-2020__1779543499-58\03.jpg,downloaded
1779543499-58,HYUNDAI ACCENT 2020,owner_avatar,https://n1-astg.mioto.vn/g/2020/10/27/21/AObHWjfJhUr25mUGh5Db4w.jpg,downloaded_images\owner_avatars\1779543499-58.jpg,downloaded
1779543499-59,TOYOTA INNOVA 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2019/p/g/2026/01/09/15/xLqA-6tRQ7rO9KF-jOjmsQ.jpg,downloaded_images\cars\toyota-innova-2019__1779543499-59\01.jpg,downloaded
1779543499-59,TOYOTA INNOVA 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2019/p/g/2026/01/09/15/OcvZ4dZAHQxy6tBhhVA7MA.jpg,downloaded_images\cars\toyota-innova-2019__1779543499-59\02.jpg,downloaded
1779543499-59,TOYOTA INNOVA 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2019/p/g/2026/01/09/15/RACUdgr56_6LO0vpspOCCw.jpg,downloaded_images\cars\toyota-innova-2019__1779543499-59\03.jpg,downloaded
1779543499-59,TOYOTA INNOVA 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2019/p/g/2026/01/09/15/yJ8sOdRHmQicacHC636yoQ.jpg,downloaded_images\cars\toyota-innova-2019__1779543499-59\04.jpg,downloaded
1779543499-59,TOYOTA INNOVA 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2019/p/g/2026/01/09/15/kzfilcxSOur66-VVC4Sc8A.jpg,downloaded_images\cars\toyota-innova-2019__1779543499-59\05.jpg,downloaded
1779543499-59,TOYOTA INNOVA 2019,owner_avatar,https://n1-astg.mioto.vn/g/2026/01/19/12/I5Ay_H0DuBo1pUqsvmterQ.jpg,downloaded_images\owner_avatars\1779543499-59.jpg,downloaded
1779543499-60,KIA SOLUTO 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_soluto_2021/p/g/2026/00/19/13/iX_cIqFaMaX0qDXE5cnKEg.jpg,downloaded_images\cars\kia-soluto-2021__1779543499-60\01.jpg,downloaded
1779543499-60,KIA SOLUTO 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_soluto_2021/p/g/2026/00/19/13/7xSOLcec-jjzIFPCJoE-uw.jpg,downloaded_images\cars\kia-soluto-2021__1779543499-60\02.jpg,downloaded
1779543499-60,KIA SOLUTO 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_soluto_2021/p/g/2026/00/19/13/TyaT6kn8JHcxtXn4b5YhZw.jpg,downloaded_images\cars\kia-soluto-2021__1779543499-60\03.jpg,downloaded
1779543499-60,KIA SOLUTO 2021,owner_avatar,https://n1-astg.mioto.vn/g/2024/01/16/16/ybLjdUIabQNphzXBQOhSBg.jpg,downloaded_images\owner_avatars\1779543499-60.jpg,downloaded
1779543499-61,TOYOTA INNOVA 2017,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2017/p/g/2025/11/11/00/2YHTFeoPYtLeGMmkHcNItQ.jpg,downloaded_images\cars\toyota-innova-2017__1779543499-61\01.jpg,downloaded
1779543499-61,TOYOTA INNOVA 2017,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2017/p/g/2025/11/11/00/uLNh_4XBa0wrwPs1wH8S3Q.jpg,downloaded_images\cars\toyota-innova-2017__1779543499-61\02.jpg,downloaded
1779543499-61,TOYOTA INNOVA 2017,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2017/p/g/2025/11/11/00/Q_ZYTG0vqPa-xD4DbfpGQg.jpg,downloaded_images\cars\toyota-innova-2017__1779543499-61\03.jpg,downloaded
1779543499-61,TOYOTA INNOVA 2017,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2017/p/g/2025/11/11/00/4wYFdr6Ni2MG_Ryk2XpBrg.jpg,downloaded_images\cars\toyota-innova-2017__1779543499-61\04.jpg,downloaded
1779543499-61,TOYOTA INNOVA 2017,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2017/p/g/2025/11/11/00/aF1NyB1yQzESzjF8kIBUag.jpg,downloaded_images\cars\toyota-innova-2017__1779543499-61\05.jpg,downloaded
1779543499-61,TOYOTA INNOVA 2017,owner_avatar,https://n1-astg.mioto.vn/g/2026/00/20/00/asXVdb8VI1oK-HlBFd1YAA.jpg,downloaded_images\owner_avatars\1779543499-61.jpg,downloaded
1779543499-62,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/07/03/15/68VMdhSjFRmBb_GlUn6Xkw.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-62\01.jpg,downloaded
1779543499-62,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/07/16/22/8bUKzq3iQtH5HWpqFhIepA.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-62\02.jpg,downloaded
1779543499-62,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/07/16/22/Z1UJC-1tMUXTeK4paLl_dA.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-62\03.jpg,downloaded
1779543499-62,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/07/03/15/mshxNP4bLp1-gTuFoJPEhg.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-62\04.jpg,downloaded
1779543499-62,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/07/03/15/qPdqthlobWmgj7RECn_m_w.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-62\05.jpg,downloaded
1779543499-62,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/07/16/22/uOHcuzTlByWbqCHbddZKdQ.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-62\06.jpg,downloaded
1779543499-62,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/07/16/22/Odf5W4b6Jp941nufEjlwWQ.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-62\07.jpg,downloaded
1779543499-62,VINFAST VF3 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2025/p/g/2025/07/03/15/yGZ2WRtPU3GXo5k00BIFKA.jpg,downloaded_images\cars\vinfast-vf3-2025__1779543499-62\08.jpg,downloaded
1779543499-62,VINFAST VF3 2025,owner_avatar,https://n1-astg.mioto.vn/g/2025/05/26/14/V5AIsKsRkTCTIR7ZGthJIw.jpg,downloaded_images\owner_avatars\1779543499-62.jpg,downloaded
1779543499-63,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2024/06/31/12/YvwXVHvldczHMGEIKqFteg.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-63\01.jpg,downloaded
1779543499-63,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2024/06/31/12/1QfvNoBG7S9wM0hpviiI5w.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-63\02.jpg,downloaded
1779543499-63,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2024/06/31/12/83536HrB6pjXj1QqKgQ3Aw.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-63\03.jpg,downloaded
1779543499-63,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2024/06/31/12/MtmgWqrG3NNUVPKmCtsJQQ.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-63\04.jpg,downloaded
